order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20251002-917519,2025-10-02T10:38:46.285265,REST-DXB-001,CUST-10295,delivery,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 66.53, ""subtotal"": 133.06}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.31, ""subtotal"": 34.62}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.99, ""subtotal"": 5.99}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.0, ""subtotal"": 153.0}]",326.67,card,delivered,2025-10-02T10:38:46.285265
ORD-20251002-468966,2025-10-02T10:47:55.285265,REST-AUH-002,CUST-10450,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.28, ""subtotal"": 92.56}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.83, ""subtotal"": 65.49}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.91, ""subtotal"": 17.73}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.72, ""subtotal"": 35.72}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.82, ""subtotal"": 15.64}]",227.14,card,delivered,2025-10-02T10:47:55.285265
ORD-20251002-261831,2025-10-02T10:48:47.285265,REST-SHJ-001,CUST-10311,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.54, ""subtotal"": 34.62}]",34.62,card,delivered,2025-10-02T10:48:47.285265
ORD-20251002-607875,2025-10-02T11:15:04.285265,REST-SHJ-001,CUST-10307,takeaway,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.54, ""subtotal"": 23.08}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.85, ""subtotal"": 18.85}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.78, ""subtotal"": 119.34}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.45, ""subtotal"": 36.45}]",197.72,card,delivered,2025-10-02T11:15:04.285265
ORD-20251002-844724,2025-10-02T11:43:23.285265,REST-AUH-001,CUST-10037,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.32, ""subtotal"": 36.96}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.88, ""subtotal"": 56.64}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.9, ""subtotal"": 5.9}]",99.5,wallet,completed,2025-10-02T11:43:23.285265
ORD-20251002-130306,2025-10-02T11:48:52.285265,REST-SHJ-001,CUST-10122,dine_in,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.4, ""subtotal"": 18.8}]",18.8,card,delivered,2025-10-02T11:48:52.285265
ORD-20251002-808014,2025-10-02T11:51:25.285265,REST-AUH-001,CUST-10007,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 55.4, ""subtotal"": 166.2}]",166.2,cash,completed,2025-10-02T11:51:25.285265
ORD-20251002-181145,2025-10-02T12:07:16.285265,REST-AUH-001,CUST-10272,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.01, ""subtotal"": 8.01}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.56, ""subtotal"": 124.68}]",132.69,cash,delivered,2025-10-02T12:07:16.285265
ORD-20251002-728827,2025-10-02T12:19:56.285265,REST-DXB-001,CUST-10295,takeaway,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.97, ""subtotal"": 87.94}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.65, ""subtotal"": 19.3}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.31, ""subtotal"": 17.31}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.0, ""subtotal"": 51.0}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 41.44, ""subtotal"": 41.44}]",216.99,card,delivered,2025-10-02T12:19:56.285265
ORD-20251002-828241,2025-10-02T12:49:47.285265,REST-DXB-001,CUST-10290,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.1, ""subtotal"": 18.1}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.0, ""subtotal"": 102.0}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.27, ""subtotal"": 108.81}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.33, ""subtotal"": 24.66}]",253.57,card,delivered,2025-10-02T12:49:47.285265
ORD-20251002-843886,2025-10-02T13:04:11.285265,REST-AUH-001,CUST-10230,delivery,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.38, ""subtotal"": 61.14}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.45, ""subtotal"": 15.45}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.08, ""subtotal"": 41.08}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.01, ""subtotal"": 8.01}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 33.81, ""subtotal"": 101.43}]",227.11,cash,completed,2025-10-02T13:04:11.285265
ORD-20251002-171871,2025-10-02T13:20:05.285265,REST-DXB-001,CUST-10048,delivery,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.31, ""subtotal"": 34.62}]",34.62,wallet,completed,2025-10-02T13:20:05.285265
ORD-20251002-417091,2025-10-02T13:21:16.285265,REST-DXB-001,CUST-10147,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.95, ""subtotal"": 137.85}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.33, ""subtotal"": 24.66}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.2, ""subtotal"": 76.4}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.31, ""subtotal"": 51.93}]",290.84,cash,delivered,2025-10-02T13:21:16.285265
ORD-20251002-898113,2025-10-02T13:22:26.285265,REST-DXB-002,CUST-10349,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 40.0, ""subtotal"": 40.0}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.83, ""subtotal"": 9.83}]",49.83,wallet,delivered,2025-10-02T13:22:26.285265
ORD-20251002-700311,2025-10-02T13:55:55.285265,REST-AUH-001,CUST-10467,delivery,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 63.55, ""subtotal"": 63.55}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.08, ""subtotal"": 94.16}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.09, ""subtotal"": 18.09}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.56, ""subtotal"": 41.56}]",217.36,card,completed,2025-10-02T13:55:55.285265
ORD-20251002-769268,2025-10-02T14:43:35.285265,REST-DXB-001,CUST-10262,delivery,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.15, ""subtotal"": 54.45}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.96, ""subtotal"": 22.96}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.33, ""subtotal"": 24.66}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.27, ""subtotal"": 30.54}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.2, ""subtotal"": 76.4}]",209.01,wallet,delivered,2025-10-02T14:43:35.285265
ORD-20251002-639897,2025-10-02T14:59:20.285265,REST-DXB-002,CUST-10420,takeaway,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.16, ""subtotal"": 30.32}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 42.59, ""subtotal"": 85.18}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 17.57, ""subtotal"": 35.14}]",150.64,wallet,completed,2025-10-02T14:59:20.285265
ORD-20251002-213897,2025-10-02T16:07:26.285265,REST-DXB-002,CUST-10316,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.86, ""subtotal"": 5.86}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 37.42, ""subtotal"": 112.26}]",118.12,card,completed,2025-10-02T16:07:26.285265
ORD-20251002-689388,2025-10-02T16:13:03.285265,REST-AUH-001,CUST-10025,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 41.43, ""subtotal"": 41.43}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 17.29, ""subtotal"": 17.29}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.08, ""subtotal"": 47.08}]",105.8,wallet,completed,2025-10-02T16:13:03.285265
ORD-20251002-214069,2025-10-02T16:24:17.285265,REST-SHJ-001,CUST-10015,dine_in,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 53.11, ""subtotal"": 53.11}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.85, ""subtotal"": 18.85}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.47, ""subtotal"": 21.47}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 45.74, ""subtotal"": 91.48}]",184.91,wallet,delivered,2025-10-02T16:24:17.285265
ORD-20251002-749734,2025-10-02T16:35:00.285265,REST-SHJ-001,CUST-10100,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.78, ""subtotal"": 39.78}]",39.78,wallet,completed,2025-10-02T16:35:00.285265
ORD-20251002-138384,2025-10-02T16:43:18.285265,REST-AUH-002,CUST-10180,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.83, ""subtotal"": 65.49}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.05, ""subtotal"": 15.05}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.55, ""subtotal"": 35.1}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.8, ""subtotal"": 38.8}]",154.44,cash,delivered,2025-10-02T16:43:18.285265
ORD-20251002-108014,2025-10-02T16:51:30.285265,REST-DXB-002,CUST-10012,dine_in,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 38.18, ""subtotal"": 76.36}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 42.59, ""subtotal"": 127.77}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.14, ""subtotal"": 39.14}]",243.27,card,completed,2025-10-02T16:51:30.285265
ORD-20251002-790299,2025-10-02T18:11:02.285265,REST-DXB-002,CUST-10015,dine_in,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.28, ""subtotal"": 54.84}]",54.84,cash,completed,2025-10-02T18:11:02.285265
ORD-20251002-251837,2025-10-02T18:30:20.285265,REST-DXB-001,CUST-10046,delivery,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.16, ""subtotal"": 66.48}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.47, ""subtotal"": 24.94}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.82, ""subtotal"": 26.46}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.27, ""subtotal"": 108.81}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.31, ""subtotal"": 17.31}]",244.0,card,delivered,2025-10-02T18:30:20.285265
ORD-20251002-869885,2025-10-02T18:31:26.285265,REST-DXB-002,CUST-10176,takeaway,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.34, ""subtotal"": 130.02}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 53.11, ""subtotal"": 159.33}]",289.35,card,completed,2025-10-02T18:31:26.285265
ORD-20251002-143201,2025-10-02T18:44:44.285265,REST-SHJ-001,CUST-10129,delivery,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.9, ""subtotal"": 17.9}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.3, ""subtotal"": 24.9}]",42.8,cash,delivered,2025-10-02T18:44:44.285265
ORD-20251002-388328,2025-10-02T19:00:05.285265,REST-DXB-001,CUST-10275,delivery,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.67, ""subtotal"": 23.01}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.82, ""subtotal"": 17.64}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.2, ""subtotal"": 38.2}]",78.85,card,completed,2025-10-02T19:00:05.285265
ORD-20251002-666884,2025-10-02T19:00:24.285265,REST-DXB-001,CUST-10232,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.16, ""subtotal"": 43.16}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.57, ""subtotal"": 39.57}]",82.73,card,completed,2025-10-02T19:00:24.285265
ORD-20251002-881677,2025-10-02T19:13:32.285265,REST-AUH-001,CUST-10479,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.02, ""subtotal"": 117.06}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.43, ""subtotal"": 18.43}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.01, ""subtotal"": 24.03}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.04, ""subtotal"": 144.12}]",303.64,card,completed,2025-10-02T19:13:32.285265
ORD-20251002-145889,2025-10-02T19:31:47.285265,REST-DXB-002,CUST-10083,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.69, ""subtotal"": 143.07}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.64, ""subtotal"": 142.92}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.63, ""subtotal"": 55.89}]",341.88,card,completed,2025-10-02T19:31:47.285265
ORD-20251002-627543,2025-10-02T19:34:08.285265,REST-AUH-001,CUST-10309,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 42.14, ""subtotal"": 84.28}]",84.28,cash,delivered,2025-10-02T19:34:08.285265
ORD-20251002-936751,2025-10-02T20:39:39.285265,REST-SHJ-001,CUST-10421,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.45, ""subtotal"": 109.35}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.75, ""subtotal"": 87.5}]",196.85,wallet,delivered,2025-10-02T20:39:39.285265
ORD-20251002-751639,2025-10-02T20:44:47.285265,REST-SHJ-001,CUST-10307,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.47, ""subtotal"": 42.94}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.27, ""subtotal"": 36.54}]",79.48,wallet,completed,2025-10-02T20:44:47.285265
ORD-20251002-107235,2025-10-02T21:15:51.285265,REST-DXB-001,CUST-10439,delivery,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 66.53, ""subtotal"": 66.53}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.31, ""subtotal"": 34.62}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.25, ""subtotal"": 57.75}]",158.9,card,completed,2025-10-02T21:15:51.285265
ORD-20251003-179787,2025-10-03T10:33:50.285265,REST-SHJ-001,CUST-10056,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.3, ""subtotal"": 16.6}]",16.6,cash,completed,2025-10-03T10:33:50.285265
ORD-20251003-507611,2025-10-03T10:36:16.285265,REST-AUH-001,CUST-10000,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.26, ""subtotal"": 27.78}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 42.14, ""subtotal"": 126.42}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.54, ""subtotal"": 52.54}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 55.4, ""subtotal"": 166.2}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.5, ""subtotal"": 34.5}]",407.44,wallet,delivered,2025-10-03T10:36:16.285265
ORD-20251003-498370,2025-10-03T10:57:46.285265,REST-AUH-001,CUST-10366,dine_in,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.02, ""subtotal"": 78.04}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.81, ""subtotal"": 33.81}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.54, ""subtotal"": 157.62}]",269.47,wallet,completed,2025-10-03T10:57:46.285265
